simpanan_id,nasabah_id,jenis_simpanan,saldo,suku_bunga_persen,tanggal_buka,mata_uang,status
SMP0000321,NSB0006935,Tabungan,5000000,0.5,2024-04-22,IDR,Aktif
SMP0000322,NSB0007694,Tabungan,1000000,1.0,2020-11-16,IDR,Aktif
SMP0000323,NSB0008174,Giro,1000000000,1.0,2015-08-29,IDR,Aktif
SMP0000324,NSB0008607,Giro,50000000,0.25,2020-12-01,IDR,Aktif
SMP0000325,NSB0000379,Tabungan,100000,0.5,2023-10-03,IDR,Aktif
SMP0000326,NSB0005688,Tabungan,250000000,2.0,2023-08-16,IDR,Aktif
SMP0000327,NSB0002410,Tabungan,5000000,0.5,2017-12-19,IDR,Aktif
SMP0000328,NSB0002255,Deposito,1000000000,5.0,2018-03-23,IDR,Ditutup
SMP0000329,NSB0003384,Deposito,100000000,5.0,2022-08-03,IDR,Aktif
SMP0000330,NSB0001006,Giro,500000000,0.5,2023-11-24,IDR,Ditutup
SMP0000331,NSB0005110,Deposito,250000000,3.5,2018-12-23,IDR,Aktif
SMP0000332,NSB0002462,Tabungan,500000,2.0,2024-02-18,IDR,Aktif
SMP0000333,NSB0003464,Tabungan,5000000,0.5,2015-01-10,IDR,Aktif
SMP0000334,NSB0005010,Tabungan,5000000,1.5,2021-10-14,IDR,Aktif
SMP0000335,NSB0009069,Tabungan,100000000,1.5,2021-03-09,IDR,Aktif
SMP0000336,NSB0004075,Deposito,500000000,4.5,2023-05-20,IDR,Aktif
SMP0000337,NSB0008905,Giro,500000000,0.25,2018-08-19,IDR,Aktif
SMP0000338,NSB0000323,Tabungan,1000000,1.0,2021-12-31,IDR,Aktif
SMP0000339,NSB0003460,Tabungan,100000000,0.5,2023-01-16,IDR,Aktif
SMP0000340,NSB0005379,Deposito,25000000,3.5,2022-10-07,IDR,Ditutup
SMP0000341,NSB0007204,Tabungan,500000,0.5,2020-06-11,IDR,Aktif
SMP0000342,NSB0007282,Deposito,10000000,5.5,2016-09-23,IDR,Aktif
SMP0000343,NSB0004986,Tabungan,500000,1.5,2017-12-20,USD,Aktif
SMP0000344,NSB0002709,Tabungan,50000000,1.5,2016-04-09,IDR,Ditutup
SMP0000345,NSB0007084,Giro,10000000,0.25,2017-02-20,IDR,Ditutup
SMP0000346,NSB0008727,Tabungan,1000000,1.0,2020-04-19,IDR,Aktif
SMP0000347,NSB0006421,Tabungan,50000000,0.5,2018-12-29,IDR,Aktif
SMP0000348,NSB0008390,Deposito,10000000,3.5,2016-12-27,IDR,Aktif
SMP0000349,NSB0007146,Tabungan,5000000,1.5,2017-05-13,IDR,Aktif
SMP0000350,NSB0005525,Tabungan,100000,2.0,2024-08-12,IDR,Aktif
SMP0000351,NSB0007607,Deposito,500000000,4.5,2020-02-24,IDR,Aktif
SMP0000352,NSB0000315,Tabungan,250000000,1.5,2021-04-09,IDR,Aktif
SMP0000353,NSB0001016,Tabungan,50000000,1.5,2021-05-28,IDR,Aktif
SMP0000354,NSB0005355,Tabungan,5000000,1.0,2018-08-12,IDR,Aktif
SMP0000355,NSB0004672,Giro,50000000,0.25,2018-07-12,IDR,Aktif
SMP0000356,NSB0002121,Tabungan,25000000,1.5,2020-09-12,IDR,Aktif
SMP0000357,NSB0006527,Deposito,1000000000,5.5,2023-05-29,USD,Aktif
SMP0000358,NSB0007833,Tabungan,5000000,2.0,2019-05-26,IDR,Aktif
SMP0000359,NSB0001035,Giro,10000000,0.25,2021-04-17,IDR,Aktif
SMP0000360,NSB0004417,Deposito,100000000,5.0,2022-12-10,IDR,Aktif
SMP0000361,NSB0003568,Deposito,100000000,4.0,2016-06-26,IDR,Aktif
SMP0000362,NSB0002229,Tabungan,250000000,2.0,2023-12-23,IDR,Aktif
SMP0000363,NSB0003032,Deposito,250000000,3.5,2023-03-25,IDR,Aktif
SMP0000364,NSB0002191,Deposito,250000000,4.0,2020-05-17,IDR,Aktif
SMP0000365,NSB0008381,Giro,10000000,1.0,2015-01-14,IDR,Aktif
SMP0000366,NSB0005339,Giro,100000000,0.5,2022-06-26,IDR,Aktif
SMP0000367,NSB0002366,Tabungan,25000000,2.0,2017-01-30,IDR,Aktif
SMP0000368,NSB0005433,Tabungan,500000,0.5,2017-02-25,IDR,Aktif
SMP0000369,NSB0004072,Giro,5000000,0.5,2016-07-13,IDR,Aktif
SMP0000370,NSB0002915,Tabungan,250000000,1.0,2016-12-31,IDR,Aktif
SMP0000371,NSB0007387,Tabungan,1000000,2.0,2022-02-24,IDR,Ditutup
SMP0000372,NSB0009149,Tabungan,250000000,1.0,2018-12-02,IDR,Ditutup
SMP0000373,NSB0006854,Tabungan,1000000,1.0,2015-08-12,IDR,Aktif
SMP0000374,NSB0002099,Deposito,10000000,3.5,2017-07-06,IDR,Ditutup
SMP0000375,NSB0000859,Tabungan,25000000,1.0,2023-06-24,IDR,Aktif
SMP0000376,NSB0003165,Deposito,100000000,4.0,2017-06-10,IDR,Aktif
SMP0000377,NSB0004441,Tabungan,1000000,0.5,2015-05-15,USD,Aktif
SMP0000378,NSB0002746,Deposito,10000000,3.5,2019-02-17,IDR,Ditutup
SMP0000379,NSB0009916,Tabungan,250000000,0.5,2017-02-21,IDR,Aktif
SMP0000380,NSB0004021,Tabungan,10000000,0.5,2022-12-21,IDR,Aktif
SMP0000381,NSB0006549,Tabungan,100000000,2.0,2016-12-30,IDR,Aktif
SMP0000382,NSB0000939,Deposito,500000000,5.0,2015-09-20,IDR,Aktif
SMP0000383,NSB0005993,Deposito,50000000,4.0,2020-05-12,IDR,Aktif
SMP0000384,NSB0008765,Deposito,250000000,4.5,2018-06-24,IDR,Aktif
SMP0000385,NSB0009130,Giro,50000000,0.25,2015-06-18,IDR,Aktif
SMP0000386,NSB0000439,Tabungan,1000000,2.0,2017-07-07,IDR,Aktif
SMP0000387,NSB0000131,Tabungan,500000,2.0,2023-05-11,IDR,Aktif
SMP0000388,NSB0002225,Tabungan,250000000,0.5,2015-09-30,IDR,Aktif
SMP0000389,NSB0000897,Tabungan,100000,0.5,2024-11-23,IDR,Aktif
SMP0000390,NSB0002740,Tabungan,250000000,1.5,2017-03-16,IDR,Aktif
SMP0000391,NSB0006329,Tabungan,500000,0.5,2017-03-01,IDR,Ditutup
SMP0000392,NSB0007664,Deposito,250000000,5.0,2024-11-03,IDR,Aktif
SMP0000393,NSB0004909,Tabungan,10000000,0.5,2024-09-29,IDR,Aktif
SMP0000394,NSB0007096,Tabungan,100000,2.0,2018-01-21,IDR,Aktif
SMP0000395,NSB0003465,Tabungan,5000000,0.5,2023-04-15,IDR,Aktif
SMP0000396,NSB0007038,Deposito,25000000,4.5,2015-09-24,IDR,Aktif
SMP0000397,NSB0001026,Giro,50000000,0.5,2019-09-14,IDR,Aktif
SMP0000398,NSB0000345,Deposito,50000000,4.0,2015-04-21,IDR,Aktif
SMP0000399,NSB0002329,Deposito,1000000000,5.5,2019-05-24,IDR,Aktif
SMP0000400,NSB0007189,Deposito,1000000000,3.5,2023-04-11,IDR,Aktif
SMP0000401,NSB0006222,Tabungan,5000000,2.0,2015-05-03,IDR,Aktif
SMP0000402,NSB0004485,Tabungan,1000000,2.0,2023-10-08,IDR,Aktif
SMP0000403,NSB0009471,Tabungan,500000,0.5,2024-11-20,IDR,Aktif
SMP0000404,NSB0004021,Deposito,25000000,5.0,2022-10-13,IDR,Aktif
SMP0000405,NSB0007242,Tabungan,250000000,2.0,2019-12-26,IDR,Aktif
SMP0000406,NSB0009775,Deposito,10000000,5.0,2018-12-24,IDR,Aktif
SMP0000407,NSB0003291,Deposito,1000000000,5.0,2024-06-02,IDR,Aktif
SMP0000408,NSB0004323,Tabungan,250000000,2.0,2022-11-10,IDR,Aktif
SMP0000409,NSB0000673,Deposito,25000000,5.5,2018-06-16,IDR,Ditutup
SMP0000410,NSB0007588,Deposito,1000000000,3.5,2020-02-24,IDR,Aktif
SMP0000411,NSB0001859,Tabungan,100000,0.5,2022-10-25,IDR,Aktif
SMP0000412,NSB0005220,Tabungan,100000,1.5,2017-07-14,IDR,Aktif
SMP0000413,NSB0000069,Tabungan,1000000,1.5,2024-02-20,IDR,Ditutup
SMP0000414,NSB0006719,Tabungan,25000000,2.0,2022-09-13,IDR,Aktif
SMP0000415,NSB0004208,Tabungan,250000000,1.0,2024-05-07,IDR,Aktif
SMP0000416,NSB0000923,Tabungan,1000000,2.0,2015-11-15,IDR,Aktif
SMP0000417,NSB0000289,Tabungan,500000,2.0,2018-03-14,USD,Aktif
SMP0000418,NSB0007580,Tabungan,250000000,0.5,2016-07-08,IDR,Aktif
SMP0000419,NSB0003579,Deposito,10000000,5.0,2022-04-16,IDR,Aktif
SMP0000420,NSB0006483,Deposito,50000000,4.5,2021-11-21,IDR,Aktif
SMP0000421,NSB0009101,Tabungan,25000000,2.0,2019-08-12,IDR,Ditutup
SMP0000422,NSB0003937,Giro,100000000,0.5,2020-03-07,IDR,Aktif
SMP0000423,NSB0004830,Deposito,250000000,5.5,2020-06-10,IDR,Aktif
SMP0000424,NSB0003023,Deposito,50000000,5.0,2016-04-09,IDR,Aktif
SMP0000425,NSB0004769,Deposito,25000000,5.5,2018-02-22,IDR,Aktif
SMP0000426,NSB0005333,Tabungan,1000000,1.0,2015-12-06,IDR,Aktif
SMP0000427,NSB0009158,Tabungan,100000000,1.5,2015-02-26,IDR,Aktif
SMP0000428,NSB0002611,Deposito,25000000,4.0,2020-04-23,IDR,Aktif
SMP0000429,NSB0001950,Tabungan,5000000,1.0,2018-07-25,USD,Aktif
SMP0000430,NSB0006137,Deposito,25000000,4.0,2017-02-12,IDR,Aktif
SMP0000431,NSB0000380,Tabungan,100000,2.0,2022-07-15,IDR,Aktif
SMP0000432,NSB0009212,Tabungan,50000000,2.0,2023-02-18,IDR,Aktif
SMP0000433,NSB0006763,Deposito,500000000,5.0,2015-05-31,IDR,Ditutup
SMP0000434,NSB0008938,Tabungan,250000000,0.5,2017-08-29,IDR,Aktif
SMP0000435,NSB0007160,Tabungan,100000,1.0,2021-08-22,IDR,Ditutup
SMP0000436,NSB0001567,Tabungan,50000000,0.5,2021-12-09,IDR,Aktif
SMP0000437,NSB0004349,Deposito,250000000,3.5,2022-05-03,IDR,Aktif
SMP0000438,NSB0002430,Deposito,1000000000,4.5,2016-07-02,IDR,Aktif
SMP0000439,NSB0007855,Deposito,10000000,5.0,2021-07-18,IDR,Aktif
SMP0000440,NSB0003567,Tabungan,5000000,1.0,2017-05-05,IDR,Aktif
SMP0000441,NSB0004053,Tabungan,5000000,1.0,2022-07-28,IDR,Aktif
SMP0000442,NSB0001744,Tabungan,50000000,1.0,2018-09-10,IDR,Aktif
SMP0000443,NSB0006606,Tabungan,25000000,0.5,2015-05-21,IDR,Ditutup
SMP0000444,NSB0007923,Tabungan,10000000,2.0,2019-03-19,IDR,Aktif
SMP0000445,NSB0004986,Deposito,1000000000,4.5,2017-11-06,IDR,Aktif
SMP0000446,NSB0002748,Giro,1000000000,0.5,2022-11-26,IDR,Aktif
SMP0000447,NSB0003466,Deposito,250000000,3.5,2015-07-20,IDR,Aktif
SMP0000448,NSB0006116,Deposito,1000000000,5.0,2023-05-26,IDR,Aktif
SMP0000449,NSB0006093,Deposito,100000000,5.0,2017-04-26,IDR,Aktif
SMP0000450,NSB0002425,Tabungan,50000000,0.5,2019-08-27,IDR,Aktif
SMP0000451,NSB0002997,Tabungan,50000000,2.0,2022-02-13,IDR,Aktif
SMP0000452,NSB0001795,Tabungan,10000000,0.5,2016-07-23,IDR,Ditutup
SMP0000453,NSB0002329,Deposito,1000000000,4.0,2022-04-24,IDR,Aktif
SMP0000454,NSB0004854,Tabungan,25000000,1.0,2018-09-08,IDR,Ditutup
SMP0000455,NSB0004201,Tabungan,100000,2.0,2024-03-04,IDR,Aktif
SMP0000456,NSB0002105,Tabungan,500000,1.0,2022-07-30,IDR,Aktif
SMP0000457,NSB0007559,Tabungan,10000000,1.5,2020-11-05,IDR,Aktif
SMP0000458,NSB0003650,Deposito,250000000,5.5,2023-07-27,IDR,Aktif
SMP0000459,NSB0006089,Tabungan,500000,1.0,2021-06-09,IDR,Aktif
SMP0000460,NSB0008518,Giro,1000000000,0.25,2024-02-18,IDR,Aktif
SMP0000461,NSB0000790,Tabungan,10000000,0.5,2015-03-25,IDR,Aktif
SMP0000462,NSB0000857,Tabungan,50000000,1.5,2021-03-27,USD,Aktif
SMP0000463,NSB0008418,Tabungan,1000000,1.0,2023-05-19,IDR,Ditutup
SMP0000464,NSB0004401,Deposito,1000000000,3.5,2020-12-19,IDR,Aktif
SMP0000465,NSB0001786,Tabungan,1000000,2.0,2024-12-25,IDR,Aktif
SMP0000466,NSB0004875,Tabungan,100000000,2.0,2024-05-28,IDR,Aktif
SMP0000467,NSB0002367,Tabungan,1000000,1.5,2023-10-13,USD,Aktif
SMP0000468,NSB0003480,Tabungan,5000000,1.5,2018-11-05,IDR,Aktif
SMP0000469,NSB0001113,Deposito,50000000,5.0,2019-08-09,IDR,Aktif
SMP0000470,NSB0000815,Tabungan,10000000,0.5,2019-12-29,IDR,Aktif
SMP0000471,NSB0006900,Deposito,10000000,5.5,2021-01-16,USD,Ditutup
SMP0000472,NSB0005423,Tabungan,1000000,1.5,2019-08-22,IDR,Ditutup
SMP0000473,NSB0004069,Deposito,1000000000,3.5,2021-01-16,IDR,Aktif
SMP0000474,NSB0006973,Tabungan,25000000,1.0,2022-12-10,IDR,Aktif
SMP0000475,NSB0006933,Deposito,50000000,5.5,2016-07-27,IDR,Aktif
SMP0000476,NSB0009889,Tabungan,100000000,0.5,2020-05-22,IDR,Aktif
SMP0000477,NSB0009971,Tabungan,5000000,0.5,2019-12-28,IDR,Aktif
SMP0000478,NSB0005342,Tabungan,500000,2.0,2021-11-19,IDR,Ditutup
SMP0000479,NSB0002395,Tabungan,5000000,1.0,2021-02-15,IDR,Aktif
SMP0000480,NSB0005920,Deposito,500000000,5.0,2024-02-19,IDR,Aktif
SMP0000481,NSB0008779,Giro,50000000,0.5,2022-01-05,IDR,Aktif
SMP0000482,NSB0008757,Giro,100000000,0.5,2023-11-24,IDR,Aktif
SMP0000483,NSB0007148,Tabungan,250000000,1.5,2015-04-10,IDR,Aktif
SMP0000484,NSB0004051,Tabungan,1000000,1.5,2020-05-22,IDR,Aktif
SMP0000485,NSB0001603,Tabungan,25000000,0.5,2024-01-14,IDR,Aktif
SMP0000486,NSB0002590,Deposito,100000000,3.5,2022-06-06,IDR,Aktif
SMP0000487,NSB0008977,Deposito,50000000,4.5,2020-01-07,IDR,Aktif
SMP0000488,NSB0004360,Deposito,250000000,5.5,2024-02-20,IDR,Ditutup
SMP0000489,NSB0004736,Deposito,10000000,4.5,2018-04-30,USD,Aktif
SMP0000490,NSB0008905,Tabungan,100000,1.5,2019-06-02,IDR,Aktif
SMP0000491,NSB0002150,Giro,1000000000,1.0,2022-11-27,IDR,Aktif
SMP0000492,NSB0006185,Deposito,250000000,4.0,2015-06-18,IDR,Aktif
SMP0000493,NSB0002398,Giro,5000000,0.25,2019-02-21,IDR,Aktif
SMP0000494,NSB0002899,Tabungan,50000000,1.0,2019-06-09,USD,Aktif
SMP0000495,NSB0006458,Giro,50000000,0.25,2018-04-09,IDR,Ditutup
SMP0000496,NSB0008627,Tabungan,5000000,2.0,2021-01-04,IDR,Aktif
SMP0000497,NSB0006271,Tabungan,1000000,0.5,2020-07-13,IDR,Aktif
SMP0000498,NSB0007621,Deposito,10000000,5.5,2022-11-28,IDR,Aktif
SMP0000499,NSB0007525,Tabungan,100000,2.0,2019-01-24,USD,Ditutup
SMP0000500,NSB0000412,Tabungan,1000000,0.5,2018-11-06,IDR,Aktif
SMP0000501,NSB0003912,Tabungan,5000000,2.0,2020-10-07,IDR,Aktif
SMP0000502,NSB0000926,Giro,10000000,0.25,2015-12-02,IDR,Aktif
SMP0000503,NSB0009227,Deposito,10000000,4.0,2021-04-08,IDR,Aktif
SMP0000504,NSB0001340,Tabungan,10000000,0.5,2019-07-13,IDR,Aktif
SMP0000505,NSB0004808,Giro,5000000,1.0,2015-09-05,IDR,Aktif
SMP0000506,NSB0004678,Giro,50000000,0.25,2019-09-20,IDR,Aktif
SMP0000507,NSB0002706,Deposito,1000000000,3.5,2017-12-08,IDR,Ditutup
SMP0000508,NSB0007527,Giro,10000000,0.5,2022-01-26,IDR,Aktif
SMP0000509,NSB0007800,Giro,10000000,0.5,2016-10-20,IDR,Aktif
SMP0000510,NSB0005207,Tabungan,25000000,2.0,2019-07-19,IDR,Aktif
SMP0000511,NSB0003916,Tabungan,50000000,0.5,2024-12-05,IDR,Aktif
SMP0000512,NSB0002575,Tabungan,100000,1.0,2018-01-05,IDR,Aktif
SMP0000513,NSB0004913,Tabungan,5000000,0.5,2021-07-14,IDR,Aktif
SMP0000514,NSB0009335,Tabungan,250000000,0.5,2022-04-26,IDR,Aktif
SMP0000515,NSB0004158,Giro,500000000,1.0,2019-01-29,IDR,Aktif
SMP0000516,NSB0007407,Deposito,1000000000,4.5,2017-09-27,IDR,Aktif
SMP0000517,NSB0008214,Tabungan,50000000,2.0,2024-11-26,IDR,Ditutup
SMP0000518,NSB0006584,Tabungan,1000000,0.5,2016-01-12,IDR,Ditutup
SMP0000519,NSB0003543,Tabungan,5000000,2.0,2015-08-18,IDR,Aktif
SMP0000520,NSB0003989,Deposito,10000000,4.5,2020-05-10,IDR,Ditutup
SMP0000521,NSB0005071,Tabungan,500000,0.5,2016-06-01,IDR,Aktif
SMP0000522,NSB0004789,Tabungan,250000000,0.5,2022-08-09,IDR,Aktif
SMP0000523,NSB0009750,Deposito,25000000,5.0,2018-11-14,IDR,Aktif
SMP0000524,NSB0003367,Tabungan,50000000,0.5,2016-06-15,IDR,Ditutup
SMP0000525,NSB0002681,Tabungan,500000,2.0,2015-01-05,IDR,Aktif
SMP0000526,NSB0008830,Tabungan,1000000,1.0,2024-10-26,IDR,Aktif
SMP0000527,NSB0006110,Tabungan,100000,2.0,2016-09-07,IDR,Aktif
SMP0000528,NSB0004250,Giro,10000000,0.5,2024-03-30,IDR,Aktif
SMP0000529,NSB0007964,Giro,1000000000,1.0,2016-03-20,IDR,Aktif
SMP0000530,NSB0002249,Tabungan,250000000,1.5,2021-05-20,IDR,Aktif
SMP0000531,NSB0001153,Tabungan,50000000,2.0,2016-04-12,IDR,Aktif
SMP0000532,NSB0009378,Giro,10000000,0.5,2018-10-31,IDR,Aktif
SMP0000533,NSB0008646,Tabungan,250000000,1.0,2016-10-01,IDR,Aktif
SMP0000534,NSB0007826,Deposito,100000000,4.0,2021-12-12,IDR,Aktif
SMP0000535,NSB0003100,Tabungan,5000000,1.5,2017-05-03,IDR,Aktif
SMP0000536,NSB0007678,Giro,10000000,0.25,2018-03-12,IDR,Aktif
SMP0000537,NSB0002664,Tabungan,250000000,2.0,2016-03-09,IDR,Aktif
SMP0000538,NSB0009412,Tabungan,100000000,0.5,2019-07-03,IDR,Aktif
SMP0000539,NSB0000406,Tabungan,10000000,1.0,2024-08-13,IDR,Aktif
SMP0000540,NSB0007502,Tabungan,10000000,2.0,2021-12-05,IDR,Aktif
SMP0000541,NSB0004048,Deposito,100000000,4.0,2021-01-03,IDR,Aktif
SMP0000542,NSB0004117,Giro,500000000,0.25,2018-01-23,IDR,Aktif
SMP0000543,NSB0007828,Deposito,100000000,3.5,2024-11-05,IDR,Aktif
SMP0000544,NSB0006784,Tabungan,250000000,2.0,2023-04-05,IDR,Aktif
SMP0000545,NSB0007985,Deposito,500000000,4.5,2015-01-11,IDR,Ditutup
SMP0000546,NSB0008969,Deposito,10000000,5.5,2024-08-15,IDR,Aktif
SMP0000547,NSB0007292,Tabungan,100000,2.0,2017-03-01,IDR,Aktif
SMP0000548,NSB0001779,Tabungan,1000000,0.5,2022-12-17,IDR,Ditutup
SMP0000549,NSB0004483,Tabungan,100000000,0.5,2018-05-25,IDR,Aktif
SMP0000550,NSB0002992,Tabungan,5000000,1.0,2019-02-22,IDR,Aktif
SMP0000551,NSB0009814,Tabungan,5000000,2.0,2017-10-21,IDR,Aktif
SMP0000552,NSB0008768,Giro,50000000,1.0,2018-12-08,IDR,Aktif
SMP0000553,NSB0006716,Tabungan,100000000,1.0,2015-06-12,IDR,Aktif
SMP0000554,NSB0002384,Deposito,10000000,3.5,2018-10-20,IDR,Aktif
SMP0000555,NSB0008902,Tabungan,500000,1.5,2017-08-07,IDR,Aktif
SMP0000556,NSB0005645,Giro,50000000,1.0,2021-04-07,IDR,Aktif
SMP0000557,NSB0007114,Deposito,50000000,5.0,2024-12-22,IDR,Aktif
SMP0000558,NSB0008609,Giro,100000000,0.25,2022-03-05,IDR,Aktif
SMP0000559,NSB0005462,Tabungan,50000000,0.5,2022-10-27,IDR,Aktif
SMP0000560,NSB0004447,Tabungan,1000000,1.5,2017-08-16,IDR,Aktif
SMP0000561,NSB0009727,Tabungan,25000000,1.5,2024-04-06,IDR,Aktif
SMP0000562,NSB0005611,Deposito,250000000,4.5,2022-08-30,IDR,Ditutup
SMP0000563,NSB0007537,Tabungan,10000000,2.0,2023-12-27,IDR,Aktif
SMP0000564,NSB0006442,Tabungan,250000000,0.5,2019-02-03,IDR,Aktif
SMP0000565,NSB0008254,Deposito,500000000,5.5,2015-03-21,IDR,Aktif
SMP0000566,NSB0001345,Deposito,250000000,4.5,2024-12-04,USD,Aktif
SMP0000567,NSB0000438,Tabungan,100000,2.0,2018-03-21,IDR,Aktif
SMP0000568,NSB0008069,Tabungan,500000,0.5,2023-01-21,IDR,Aktif
SMP0000569,NSB0008524,Giro,10000000,0.5,2020-06-13,IDR,Aktif
SMP0000570,NSB0003334,Giro,5000000,1.0,2020-05-21,IDR,Aktif
SMP0000571,NSB0008740,Tabungan,1000000,1.0,2016-05-21,IDR,Aktif
SMP0000572,NSB0000282,Tabungan,25000000,1.0,2021-06-30,IDR,Aktif
SMP0000573,NSB0000310,Tabungan,100000000,0.5,2017-07-28,IDR,Aktif
SMP0000574,NSB0007408,Tabungan,500000,1.5,2022-06-17,IDR,Ditutup
SMP0000575,NSB0006698,Tabungan,100000,0.5,2024-03-05,IDR,Aktif
SMP0000576,NSB0002784,Tabungan,25000000,2.0,2019-09-06,IDR,Aktif
SMP0000577,NSB0009295,Tabungan,500000,2.0,2022-12-30,IDR,Ditutup
SMP0000578,NSB0004863,Tabungan,10000000,0.5,2023-12-08,IDR,Aktif
SMP0000579,NSB0008739,Tabungan,100000,1.0,2024-06-03,IDR,Aktif
SMP0000580,NSB0008868,Tabungan,100000000,1.5,2024-07-13,IDR,Aktif
SMP0000581,NSB0003462,Deposito,50000000,5.0,2020-03-29,IDR,Aktif
SMP0000582,NSB0000342,Tabungan,100000,1.0,2016-06-11,USD,Aktif
SMP0000583,NSB0009655,Tabungan,10000000,2.0,2018-09-01,IDR,Aktif
SMP0000584,NSB0001873,Tabungan,25000000,0.5,2024-07-07,IDR,Aktif
SMP0000585,NSB0000501,Deposito,25000000,5.0,2024-01-16,IDR,Ditutup
SMP0000586,NSB0000298,Deposito,1000000000,4.5,2023-10-03,IDR,Ditutup
SMP0000587,NSB0001006,Tabungan,50000000,0.5,2018-04-09,IDR,Aktif
SMP0000588,NSB0002662,Tabungan,25000000,0.5,2020-06-16,IDR,Ditutup
SMP0000589,NSB0005888,Deposito,50000000,4.0,2020-06-25,IDR,Aktif
SMP0000590,NSB0007178,Deposito,250000000,5.5,2020-02-25,IDR,Aktif
SMP0000591,NSB0002484,Tabungan,500000,0.5,2023-02-16,IDR,Aktif
SMP0000592,NSB0005639,Deposito,50000000,5.5,2018-01-23,IDR,Aktif
SMP0000593,NSB0002535,Tabungan,50000000,0.5,2023-08-25,IDR,Aktif
SMP0000594,NSB0003519,Tabungan,100000,1.0,2022-04-18,IDR,Aktif
SMP0000595,NSB0001374,Tabungan,5000000,1.5,2016-01-19,IDR,Aktif
SMP0000596,NSB0005641,Deposito,50000000,4.0,2017-08-11,IDR,Aktif
SMP0000597,NSB0000371,Tabungan,250000000,1.5,2022-04-07,IDR,Aktif
SMP0000598,NSB0000751,Deposito,25000000,4.5,2021-06-17,IDR,Aktif
SMP0000599,NSB0005721,Tabungan,250000000,1.5,2022-12-05,IDR,Aktif
SMP0000600,NSB0003951,Deposito,1000000000,5.5,2020-09-25,IDR,Aktif
SMP0000601,NSB0008212,Tabungan,250000000,1.5,2022-04-06,IDR,Aktif
SMP0000602,NSB0009609,Tabungan,5000000,1.5,2023-08-24,USD,Aktif
SMP0000603,NSB0003387,Tabungan,250000000,2.0,2022-09-08,IDR,Aktif
SMP0000604,NSB0007757,Deposito,500000000,4.5,2022-12-07,IDR,Ditutup
SMP0000605,NSB0000310,Tabungan,25000000,2.0,2022-11-02,IDR,Aktif
SMP0000606,NSB0006158,Deposito,250000000,4.5,2021-12-14,IDR,Aktif
SMP0000607,NSB0001769,Deposito,250000000,4.5,2020-01-23,IDR,Aktif
SMP0000608,NSB0009474,Tabungan,10000000,1.5,2015-10-04,IDR,Aktif
SMP0000609,NSB0007871,Deposito,1000000000,5.5,2015-01-09,IDR,Aktif
SMP0000610,NSB0002581,Deposito,1000000000,4.0,2020-11-14,IDR,Aktif
SMP0000611,NSB0007820,Tabungan,100000,2.0,2017-03-13,IDR,Aktif
SMP0000612,NSB0009844,Tabungan,100000,1.0,2021-12-12,IDR,Aktif
SMP0000613,NSB0003318,Deposito,1000000000,4.0,2015-01-01,IDR,Aktif
SMP0000614,NSB0002116,Deposito,250000000,5.5,2019-08-09,IDR,Aktif
SMP0000615,NSB0008106,Tabungan,1000000,1.5,2020-09-02,IDR,Ditutup
SMP0000616,NSB0000007,Deposito,25000000,4.5,2019-12-13,IDR,Aktif
SMP0000617,NSB0006451,Tabungan,100000,1.0,2016-05-26,IDR,Aktif
SMP0000618,NSB0000592,Deposito,25000000,3.5,2022-03-11,IDR,Ditutup
SMP0000619,NSB0004912,Tabungan,100000,1.5,2020-12-01,IDR,Ditutup
SMP0000620,NSB0001106,Tabungan,100000000,1.0,2021-07-10,IDR,Aktif
SMP0000621,NSB0002853,Deposito,100000000,4.0,2015-09-25,USD,Aktif
SMP0000622,NSB0002320,Tabungan,500000,1.0,2016-09-08,IDR,Aktif
SMP0000623,NSB0007806,Deposito,1000000000,5.5,2016-05-28,IDR,Aktif
SMP0000624,NSB0009790,Deposito,100000000,5.5,2016-11-22,IDR,Ditutup
SMP0000625,NSB0007556,Tabungan,10000000,1.0,2019-10-25,IDR,Aktif
SMP0000626,NSB0006195,Deposito,50000000,5.0,2023-12-17,IDR,Aktif
SMP0000627,NSB0006230,Giro,50000000,0.25,2019-05-12,IDR,Aktif
SMP0000628,NSB0007873,Tabungan,250000000,2.0,2017-09-06,IDR,Aktif
SMP0000629,NSB0000659,Tabungan,100000,1.0,2021-03-16,IDR,Aktif
SMP0000630,NSB0002498,Deposito,10000000,5.5,2016-06-24,IDR,Aktif
SMP0000631,NSB0006169,Tabungan,50000000,1.5,2018-06-07,IDR,Aktif
SMP0000632,NSB0005177,Deposito,25000000,4.5,2015-03-05,IDR,Aktif
SMP0000633,NSB0001666,Tabungan,1000000,1.5,2015-03-10,IDR,Ditutup
SMP0000634,NSB0001301,Giro,50000000,1.0,2022-07-27,IDR,Aktif
SMP0000635,NSB0002047,Giro,500000000,1.0,2019-07-03,IDR,Aktif
SMP0000636,NSB0006359,Tabungan,500000,1.0,2015-07-15,IDR,Aktif
SMP0000637,NSB0006666,Giro,100000000,0.5,2018-09-25,IDR,Aktif
SMP0000638,NSB0008048,Tabungan,100000000,1.5,2024-08-30,IDR,Aktif
SMP0000639,NSB0000098,Deposito,50000000,5.0,2023-06-25,IDR,Aktif
SMP0000640,NSB0001265,Tabungan,25000000,1.5,2016-06-20,IDR,Aktif
